pickup_datetime,Pickup_longitude,Pickup_latitude
4/16/14 15:28,-73.99407,40.750508
6/28/14 3:10,-74.000823,40.742044
4/23/14 12:20,-73.963533,40.765877
9/26/14 8:16,-73.989796,40.756723
5/30/14 11:52,-73.963565,40.771537
6/12/14 12:26,-73.974134,40.758305
6/23/14 21:46,-73.966362,40.753456
9/12/14 12:25,-73.980977,40.764659
4/8/14 14:15,-73.971717,40.757735
5/2/14 20:16,-73.989981,40.77475
9/23/14 7:03,-73.988573,40.722685
5/17/14 19:51,-73.990869,40.728313
6/5/14 6:15,-73.977957,40.754162
4/13/14 19:38,-73.998952,40.734067
9/22/14 19:00,-73.980687,40.78302
6/6/14 16:37,-74.006225,40.734055
5/23/14 9:35,-73.789858,40.646755
9/12/14 18:58,-73.951967,40.777662
9/1/14 20:23,-73.962122,40.770522
9/8/14 13:56,-73.984108,40.758032
9/25/14 11:02,-73.98514,40.746237
8/31/14 23:24,-74.000235,40.730517
9/11/14 15:11,-74.01006,40.703746
7/25/14 12:10,-73.980787,40.73789
9/3/14 8:52,-73.99032,40.750795
4/21/14 14:07,-73.987713,40.756585
8/14/14 7:55,-73.953263,40.771691
9/10/14 19:31,-74.014923,40.714395
9/5/14 17:12,-73.950423,40.786322
5/22/14 13:39,-73.942837,40.790167
5/17/14 0:50,-73.863367,40.76992
7/24/14 16:16,-73.969645,40.762137
4/24/14 22:06,-73.96542,40.759163
8/19/14 10:50,-74.00202,40.71538
6/25/14 20:25,-73.978231,40.762899
4/12/14 14:58,-73.968813,40.767227
4/24/14 22:46,-73.98762,40.729061
6/9/14 6:32,-73.97488,40.7601
7/19/14 11:18,0,0
9/14/14 20:13,-73.978977,40.787795
8/11/14 13:02,-73.863546,40.770388
5/18/14 16:23,-73.96993,40.760222
5/28/14 8:47,-74.004654,40.721928
5/29/14 9:09,-73.982382,40.767137
9/29/14 19:38,-73.98769,40.71966
9/7/14 0:24,-73.9948,40.721312
7/15/14 1:25,-73.97645,40.756412
6/2/14 16:01,-73.982025,40.776231
6/7/14 9:55,-73.981439,40.780858
5/10/14 16:39,-73.97909,40.73607
7/20/14 14:40,-73.97498,40.750185
6/24/14 8:29,-74.002662,40.708647
7/3/14 11:43,-73.97715,40.75211
5/14/14 20:29,-73.98087,40.764508
4/22/14 20:43,-73.955189,40.804677
4/9/14 7:36,-73.991157,40.72774
6/15/14 14:27,-73.983193,40.738467
9/12/14 22:10,-73.977901,40.773771
7/9/14 19:59,-74.00906,40.71344
4/3/14 8:23,-73.962085,40.76767
5/23/14 4:47,-73.989584,40.726573
6/25/14 13:04,-73.990845,40.745522
4/16/14 23:18,-73.99381,40.721152
9/27/14 23:27,-73.992262,40.713902
5/6/14 21:13,-73.990018,40.719212
8/10/14 18:50,-73.942808,40.840637
5/10/14 23:43,-73.977812,40.790672
9/4/14 12:51,-73.961841,40.759889
5/9/14 22:52,-73.873002,40.773907
4/27/14 23:07,-73.988952,40.758391
6/15/14 4:43,-73.979717,40.752427
7/17/14 0:02,-73.982976,40.773259
4/25/14 23:12,-73.985522,40.727247
4/26/14 19:36,-73.997438,40.729096
7/7/14 8:07,-73.991437,40.74492
6/15/14 1:08,-73.964157,40.764917
8/29/14 0:21,-73.97346,40.754967
9/23/14 0:53,-73.98876,40.722877
4/1/14 12:36,-73.95896,40.76805
9/24/14 14:04,-73.973272,40.763382
4/26/14 10:14,-73.994023,40.751333
6/20/14 20:10,-74.01096,40.71649
4/3/14 8:47,-73.97593,40.776077
9/7/14 16:56,-74.00397,40.747652
6/19/14 8:06,-73.999803,40.761458
6/28/14 18:44,-73.980857,40.733791
7/7/14 18:06,-73.99046,40.73075
7/31/14 7:11,-73.977965,40.752386
8/13/14 0:05,-73.944779,40.829188
7/17/14 18:30,-73.985027,40.750775
9/8/14 9:57,-73.976926,40.754291
4/13/14 21:50,-73.984627,40.759592
6/28/14 1:11,-73.993994,40.72684
9/19/14 0:51,-73.945079,40.808539
7/8/14 16:55,-73.982403,40.76833
8/19/14 10:21,-73.991871,40.738559
6/2/14 9:55,-73.989908,40.735054
6/18/14 12:51,-73.99648,40.744512
4/21/14 16:19,-73.974917,40.761832
7/24/14 18:04,-74.005271,40.705674
4/17/14 7:27,-74.00354,40.726897
9/25/14 14:52,-73.986653,40.71599
6/23/14 20:06,-73.984847,40.748445
6/17/14 14:28,-73.982012,40.763094
8/15/14 12:51,-73.962798,40.76331
6/3/14 11:39,-73.984227,40.748437
8/27/14 20:25,-73.962078,40.773582
5/3/14 22:53,-73.982375,40.750887
5/31/14 19:39,-73.961037,40.774512
6/9/14 12:36,-73.970946,40.76148
4/23/14 6:09,-73.9943,40.740822
5/31/14 19:42,-73.98786,40.74366
5/25/14 23:05,-73.989307,40.742027
6/17/14 18:33,-73.991828,40.752253
5/5/14 8:09,-73.97579,40.791983
8/14/14 9:36,-73.96243,40.772412
6/30/14 20:40,-74.004964,40.706947
6/7/14 21:19,-73.963964,40.7676
5/26/14 14:53,-74.009345,40.713513
6/27/14 5:04,-73.990472,40.756218
9/9/14 9:08,-73.997202,40.736942
6/4/14 21:10,-74.003162,40.748722
6/9/14 18:30,-73.98746,40.71997
6/26/14 8:48,-73.966069,40.80504
4/10/14 21:13,-73.981163,40.779243
4/29/14 8:01,-73.972402,40.782397
4/1/14 21:38,-73.976437,40.765662
8/15/14 9:49,-73.97435,40.76251
9/9/14 10:09,-74.006837,40.751319
9/11/14 8:46,-74.014337,40.704252
6/3/14 11:02,-73.973995,40.7592
6/1/14 1:21,-73.782011,40.644639
8/27/14 13:28,-73.955982,40.76946
9/29/14 11:32,-74.014039,40.714871
4/10/14 11:19,-73.957545,40.776819
9/19/14 18:03,-73.995348,40.71742
4/15/14 13:56,-73.955972,40.78475
8/28/14 8:46,-74.00188,40.750629
5/22/14 11:53,-73.988992,40.743947
9/13/14 21:07,-74.002378,40.747805
6/10/14 3:25,-73.978437,40.756607
7/20/14 21:58,0,0
6/17/14 8:55,-73.874818,40.774063
8/15/14 17:47,-73.988581,40.745032
7/3/14 4:11,-74.001605,40.730645
5/15/14 20:33,-74.001739,40.725631
5/9/14 11:30,-73.939392,40.738562
8/7/14 9:33,-73.776645,40.645412
8/16/14 19:38,-73.951097,40.77898
9/26/14 13:10,-73.990178,40.750492
8/30/14 17:12,-73.986512,40.746802
9/17/14 12:46,-74.008792,40.719433
6/8/14 18:07,-73.996449,40.753264
8/16/14 18:42,-73.991456,40.737627
8/10/14 16:57,-73.95204,40.824501
5/14/14 14:30,-73.995908,40.72424
6/16/14 17:24,-73.994211,40.750995
9/11/14 22:50,-73.98172,40.769588
5/6/14 15:14,-73.978108,40.762252
8/12/14 14:10,-73.958992,40.759839
8/10/14 2:26,-73.98788,40.736947
6/4/14 10:22,-74.00032,40.747806
9/17/14 9:45,-73.982413,40.76261
5/5/14 14:44,-74.005723,40.715216
9/28/14 22:36,-73.982212,40.75751
9/3/14 10:20,-73.999465,40.739042
5/8/14 22:45,-74.003057,40.749897
7/12/14 0:09,-73.954352,40.68566
9/26/14 18:06,-74.006647,40.707212
4/9/14 9:10,-73.948955,40.770872
5/12/14 17:53,-73.98629,40.767127
8/13/14 20:02,-73.943853,40.788608
6/26/14 12:39,-73.951527,40.793732
5/7/14 18:05,-73.862872,40.768797
9/23/14 9:21,-73.986867,40.739406
9/3/14 22:06,-73.987412,40.75616
4/21/14 13:49,-73.960435,40.775397
8/21/14 17:37,-73.957483,40.774422
8/1/14 14:15,-73.954842,40.773582
6/2/14 20:20,-73.989357,40.743917
9/4/14 12:48,-73.97414,40.747363
9/1/14 4:11,-73.98153,40.75544
7/17/14 10:02,-73.980846,40.760007
7/25/14 18:48,-73.962883,40.766474
9/8/14 12:52,-74.00801,40.722937
9/9/14 18:19,-73.976235,40.788907
7/25/14 22:09,-73.986434,40.754847
9/23/14 18:56,-73.988972,40.759305
5/20/14 18:28,-73.982657,40.762435
5/26/14 18:31,0,0
5/29/14 14:09,-73.979442,40.75259
6/26/14 14:38,-74.005582,40.725827
8/23/14 17:16,-74.01355,40.714071
4/10/14 19:32,-73.982563,40.777294
4/10/14 7:58,-73.957145,40.78042
5/25/14 3:59,-73.986902,40.733024
5/3/14 22:04,-73.973925,40.762778
8/1/14 9:25,-73.97761,40.746427
4/5/14 11:04,-73.994151,40.751198
9/6/14 22:33,-73.992168,40.700847
7/20/14 18:56,-73.989268,40.736412
8/19/14 20:33,-73.987863,40.732464
4/25/14 11:26,-73.867052,40.770765
9/22/14 13:18,-73.969537,40.763926
5/15/14 10:47,-73.978918,40.760269
9/23/14 19:39,-74.006942,40.744107
5/15/14 21:28,-73.968071,40.755513
7/23/14 8:25,-74.010257,40.719361
9/8/14 21:55,-73.986591,40.718485
8/30/14 19:49,-73.992992,40.758342
7/4/14 0:27,-73.986015,40.762395
9/29/14 9:16,-73.980942,40.750815
4/30/14 12:16,-74.008085,40.738907
7/3/14 16:38,-73.982677,40.745027
9/25/14 13:14,-74.000987,40.722455
6/7/14 22:43,-73.977785,40.7462
6/7/14 14:47,-73.957921,40.769414
4/15/14 17:15,-74.004802,40.707101
7/2/14 9:28,-73.995687,40.764535
5/13/14 8:11,-73.984677,40.759174
9/2/14 7:33,-73.986914,40.766058
6/16/14 17:33,0,0
8/3/14 0:10,-73.997207,40.73697
6/24/14 13:42,-73.968682,40.764697
7/6/14 17:04,-73.999032,40.724857
8/27/14 3:29,-73.98568,40.763192
7/15/14 11:35,-73.977055,40.7531
8/5/14 12:52,-73.946879,40.776164
8/18/14 6:49,-73.94374,40.819442
5/13/14 10:55,-73.992032,40.726127
8/2/14 23:35,-73.991946,40.758096
6/6/14 18:50,-73.954632,40.777977
8/1/14 11:15,-73.873032,40.774095
9/14/14 11:19,-73.983197,40.73901
8/12/14 23:06,-73.975502,40.789357
6/8/14 22:06,-73.96547,40.768767
7/18/14 17:26,-73.95647,40.775262
5/4/14 13:50,-73.97896,40.77733
4/15/14 13:58,-73.963203,40.798952
9/13/14 19:06,-73.948657,40.773924
4/18/14 22:15,-73.964953,40.79147
5/26/14 12:42,-73.871005,40.773805
4/17/14 21:23,-73.990044,40.714082
5/27/14 13:36,-73.99436,40.751572
8/12/14 9:45,-73.95669,40.775302
9/16/14 14:44,-73.87371,40.77395
5/29/14 15:28,-74.00226,40.73961
4/28/14 16:31,-73.948815,40.744953
9/12/14 7:32,-73.951742,40.773667
5/17/14 17:00,-74.00323,40.72691
9/4/14 18:18,-73.986222,40.764513
9/19/14 9:12,-73.954718,40.7656
8/14/14 23:38,-73.973605,40.757584
6/29/14 17:02,-73.986573,40.757843
5/30/14 7:49,-73.780925,40.647735
6/26/14 12:54,-73.991361,40.760018
8/20/14 22:24,-74.007852,40.717192
4/19/14 19:15,-73.981825,40.752252
5/12/14 11:22,-73.982415,40.731327
6/11/14 12:51,-73.971975,40.76002
4/27/14 0:38,-73.984312,40.72476
8/1/14 23:45,-74.003973,40.716674
6/14/14 0:07,-74.004317,40.742335
9/8/14 9:26,-73.972577,40.762275
7/14/14 10:45,-73.967132,40.766792
7/17/14 20:20,-73.953182,40.775782
5/25/14 18:08,-73.980108,40.727053
4/9/14 17:23,-73.985721,40.746914
9/9/14 13:27,-73.97839,40.750636
7/1/14 11:22,-73.98606,40.751777
5/30/14 13:39,-73.975375,40.761257
4/28/14 19:29,-73.992292,40.769235
6/1/14 13:06,-73.991269,40.685691
6/28/14 11:48,-74.017167,40.70534
6/9/14 20:14,-73.988475,40.741417
8/9/14 11:52,-73.98223,40.767988
6/17/14 15:04,-73.969785,40.76224
7/4/14 19:03,-73.981997,40.769319
5/6/14 18:05,-73.863682,40.770029
7/4/14 6:39,-73.95581,40.768488
5/26/14 0:17,-73.941631,40.79192
8/14/14 10:59,-73.939387,40.794643
7/28/14 14:12,-73.862777,40.769017
8/27/14 19:10,-73.97837,40.763575
6/2/14 9:16,-73.96311,40.76251
6/7/14 10:37,-73.956303,40.768102
5/22/14 7:43,-73.954875,40.78325
