,Store Number,Zip Code,Year,Bottles Sold,Sale (Dollars),Volume Sold (Liters)
1821,4742,51501,2015,1053,11912.01,992.85
1822,4742,51501,2016,30,249.12,28.5
1823,4743,51503,2015,1939,24399.21,2331.09
1824,4743,51503,2016,283,3691.45,292.5
1825,4744,52402,2015,498,5265.25,419.5
1826,4744,52402,2016,72,963.24,57.75
1827,4745,52404,2015,330,4515.9,307.5
1828,4745,52404,2016,76,1131.54,97.5
1829,4746,52761,2015,168,2795.22,180.0
1830,4746,52761,2016,132,1441.2,96.0
1831,4747,52803,2015,310,3944.88,274.5
1832,4747,52803,2016,231,3849.3,213.0
1833,4748,52807,2015,174,1878.9,135.6
1834,4748,52807,2016,53,892.6,45.3
1835,4749,52804,2015,347,3620.63,231.95
1836,4749,52804,2016,72,622.32,33.0
1837,4750,52807,2015,192,2187.18,157.8
1838,4750,52807,2016,66,666.78,37.5
1839,4751,52806,2015,90,1419.9,97.5
1840,4751,52806,2016,48,582.3,51.0
1841,4752,52655,2015,2569,22987.63,1210.12
1842,4752,52655,2016,463,3532.34,200.2
1843,4753,50002,2015,204,1475.1,110.85
1844,4753,50002,2016,6,162.0,10.5
1845,4754,50677,2015,96,1891.98,84.0
1846,4754,50677,2016,43,474.0,41.6
1847,4755,50401,2015,72,1047.06,78.0
1848,4755,50401,2016,54,900.84,40.5
1849,4756,50158,2015,186,1742.1,151.8
1850,4756,50158,2016,87,1255.98,63.75
1851,4757,50035,2015,831,9664.23,677.19
1852,4757,50035,2016,210,1947.75,139.32
1853,4759,50703,2015,147,1621.08,164.25
1854,4759,50703,2016,18,350.88,19.5
1855,4760,50701,2015,138,2100.12,133.5
1856,4760,50701,2016,30,509.1,52.5
1857,4761,50701,2015,108,1842.54,105.0
1858,4761,50701,2016,36,294.84,18.0
1859,4762,52144,2015,697,10972.11,854.85
1860,4762,52144,2016,159,2503.02,199.24
1861,4764,50501,2015,2484,23433.33,1466.51
1862,4764,50501,2016,380,3184.28,260.8
1863,4765,52001,2015,341,2188.43,164.98
1864,4765,52001,2016,33,406.66,20.01
1865,4766,52003,2015,130,1442.06,50.99
1866,4766,52003,2016,3,30.6,1.8
1867,4768,50322,2015,329,3180.36,223.2
1868,4768,50322,2016,88,718.48,50.9
1869,4769,50628,2015,427,7437.02,542.95
1870,4769,50628,2016,78,1143.54,109.5
1871,4770,50643,2015,294,4225.74,321.0
1872,4770,50643,2016,42,515.64,28.5
1873,4771,52402,2015,891,5812.19,359.23
1874,4771,52402,2016,204,1104.84,75.55
1875,4773,50265,2015,468,4555.44,311.45
1876,4773,50265,2016,209,1406.38,101.99
1877,4774,51334,2015,547,3801.87,344.5
1878,4774,51334,2016,166,1402.77,118.05
1879,4775,50529,2015,348,1972.92,200.1
1880,4775,50529,2016,114,514.82,39.2
1881,4776,51401,2015,36,376.56,39.0
1882,4777,51046,2015,393,3893.47,394.7
1883,4777,51046,2016,33,161.49,15.75
1884,4778,50588,2015,24,305.88,14.7
1885,4779,50854,2015,114,1670.34,100.5
1886,4779,50854,2016,24,303.18,20.25
1887,4780,50423,2015,264,2624.28,259.5
1888,4780,50423,2016,114,977.76,88.5
1889,4781,50535,2015,246,2447.58,204.9
1890,4781,50535,2016,42,532.02,40.5
1891,4782,50140,2015,310,2759.88,231.45
1892,4782,50140,2016,120,1101.72,77.25
1893,4783,50536,2015,330,4182.0,244.5
1894,4783,50536,2016,42,345.66,22.5
1895,4785,51521,2015,402,4011.96,271.8
1896,4785,51521,2016,246,2840.1,171.0
1897,4786,50273,2015,391,2191.4,142.12
1898,4786,50273,2016,22,242.24,16.5
1899,4787,52338,2015,396,4842.67,353.25
1900,4787,52338,2016,94,1429.01,100.5
1901,4788,52405,2015,285,3784.86,303.75
1902,4788,52405,2016,57,851.28,48.75
1903,4789,50044,2015,384,1826.94,207.0
1904,4789,50044,2016,6,69.06,10.5
1905,4790,52405,2015,177,1528.33,98.95
1906,4790,52405,2016,35,459.03,24.05
1907,4791,51106,2015,180,2668.26,147.0
1908,4791,51106,2016,12,124.2,9.0
1909,4792,50069,2015,246,1806.12,152.1
1910,4792,50069,2016,24,416.4,30.0
1911,4793,52627,2015,196,2027.23,111.33
1912,4793,52627,2016,127,1441.46,81.75
1913,4794,52601,2015,3676,42047.61,2399.52
1914,4794,52601,2016,558,5440.18,337.77
1915,4795,50317,2015,798,11174.28,850.5
1916,4795,50317,2016,168,2734.56,153.0
1917,4796,50321,2015,198,2723.22,178.5
1918,4796,50321,2016,66,698.1,55.5
1919,4797,50316,2015,488,6645.9,474.0
1920,4797,50316,2016,42,575.4,61.5
1921,4798,50320,2015,282,4334.52,259.5
1922,4798,50320,2016,144,1680.78,123.0
1923,4799,50317,2015,201,2620.35,207.75
1924,4799,50317,2016,72,1111.92,72.0
1925,4800,50320,2015,315,3408.78,299.25
1926,4800,50320,2016,66,814.62,86.1
1927,4801,50311,2015,818,9994.05,802.5
1928,4801,50311,2016,184,2384.58,186.0
1929,4802,50310,2015,1318,17806.98,1294.5
1930,4802,50310,2016,324,4505.28,303.0
1931,4803,50313,2015,864,11577.42,762.0
1932,4803,50313,2016,156,2478.6,129.0
1933,4804,50312,2015,834,9908.82,787.5
1934,4804,50312,2016,72,1084.62,84.0
1935,4805,50501,2015,2079,14307.2,963.73
1936,4805,50501,2016,379,3073.28,219.4
1937,4806,52776,2015,661,10268.38,572.0
1938,4806,52776,2016,203,2770.57,168.75
1939,4807,52361,2015,1637,22577.95,1971.5
1940,4807,52361,2016,286,3396.6,321.0
1941,4808,51501,2015,863,5789.92,428.35
1942,4808,51501,2016,632,2296.62,169.5
1943,4810,50021,2015,764,9260.7,617.67
1944,4810,50021,2016,149,1878.47,117.52
1945,4811,50150,2015,92,812.44,48.15
1946,4812,50616,2015,418,4837.83,291.02
1947,4813,52751,2015,259,2814.35,244.33
1948,4813,52751,2016,148,1694.93,106.0
1949,4817,50138,2015,450,4062.5,342.3
1950,4817,50138,2016,18,193.14,11.25
1951,4818,52101,2015,1146,11589.1,835.57
1952,4818,52101,2016,249,2488.95,186.75
1953,4819,50009,2015,2016,12318.8,913.27
1954,4819,50009,2016,859,4114.21,277.64
1955,4820,51240,2015,532,7276.27,594.3
1956,4820,51240,2016,151,2129.09,163.87
1957,4821,52577,2015,585,2919.18,254.7
1958,4821,52577,2016,136,915.08,72.6
1959,4823,50801,2015,237,2267.58,185.25
1960,4823,50801,2016,103,849.21,75.52
1961,4824,50801,2015,407,3972.64,256.7
1962,4824,50801,2016,214,2247.54,114.0
1963,4825,50213,2015,500,4921.42,329.0
1964,4825,50213,2016,75,641.28,57.15
1965,4827,52240,2015,1636,19624.39,1204.2
1966,4827,52240,2016,215,2229.96,165.9
1967,4828,50158,2015,408,4887.9,357.6
1968,4828,50158,2016,306,2666.04,280.5
1969,4829,50314,2015,52525,874664.18,50645.74
1970,4829,50314,2016,12921,207277.7,12601.5
1971,4831,50036,2015,224,2224.13,191.8
1972,4831,50036,2016,88,708.5,40.48
1973,4834,52761,2015,48,270.72,24.0
1974,4836,52240,2015,666,7815.83,575.03
1975,4836,52240,2016,149,1511.34,125.82
1976,4837,52240,2015,751,8566.72,652.52
1977,4837,52240,2016,220,2564.85,153.12
1978,4838,50212,2015,165,1443.15,101.4
1979,4838,50212,2016,24,332.04,18.0
1980,4839,50459,2015,932,12309.75,1134.08
1981,4839,50459,2016,438,7967.81,662.5
1982,4840,50707,2015,1027,7856.09,400.45
1983,4840,50707,2016,184,846.64,47.47
1984,4841,52804,2015,494,3708.76,219.75
1985,4841,52804,2016,489,2824.02,174.55
1986,4843,52761,2015,155,1737.77,92.38
1987,4843,52761,2016,15,139.1,7.75
1988,4844,52240,2015,201,2137.9,127.55
1989,4844,52240,2016,16,143.63,16.75
1990,4845,52401,2015,739,5881.79,406.45
1991,4845,52401,2016,265,2709.2,116.1
1992,4846,51040,2015,431,3138.69,201.6
1993,4846,51040,2016,60,596.94,37.5
1994,4847,52753,2015,1211,15528.35,1258.43
1995,4847,52753,2016,215,2447.17,196.18
1996,4848,50273,2015,445,4753.04,315.55
1997,4848,50273,2016,46,565.0,32.1
1998,4849,50314,2015,444,9997.34,249.0
1999,4849,50314,2016,283,5641.92,118.3
2000,4852,52404,2015,213,2630.45,181.03
2001,4852,52404,2016,76,584.98,35.95
2002,4853,50131,2015,244,2658.89,182.05
2003,4853,50131,2016,67,631.17,48.12
2004,4854,50514,2015,234,2116.44,195.0
2005,4854,50514,2016,36,351.18,33.0
2006,4855,52076,2015,96,1038.36,87.0
2007,4856,52253,2015,752,8916.77,740.6
2008,4856,52253,2016,179,2602.8,212.25
2009,4857,52655,2015,270,2561.83,141.1
2010,4857,52655,2016,48,422.24,20.1
2011,4858,52655,2015,72,711.53,43.15
2012,4858,52655,2016,34,258.54,18.01
2013,4859,52601,2015,409,4126.95,263.5
2014,4859,52601,2016,80,1018.84,61.0
2015,4860,52404,2015,2361,21244.52,890.65
2016,4861,52404,2015,611,5796.19,421.46
2017,4861,52404,2016,154,1728.31,116.98
2018,4862,51028,2015,377,4294.86,375.75
2019,4862,51028,2016,144,1425.36,117.0
2020,4866,51501,2015,1483,11120.2,734.9
2021,4866,51501,2016,384,2685.36,209.55
2022,4867,51501,2015,1179,6364.7,523.58
2023,4867,51501,2016,442,2418.8,162.37
2024,4868,50263,2015,450,5807.01,424.52
2025,4868,50263,2016,79,872.57,56.75
2026,4869,52052,2015,797,12800.22,811.1
2027,4869,52052,2016,86,1430.29,85.0
2028,4870,52722,2015,103,727.15,62.52
2029,4872,50072,2015,261,2854.65,272.97
2030,4872,50072,2016,18,255.42,12.37
2031,4873,50109,2015,404,3770.35,326.36
2032,4873,50109,2016,117,1049.21,80.47
2033,4874,52641,2015,792,7252.7,525.9
2034,4874,52641,2016,234,2112.73,160.61
2035,4876,52233,2015,2394,16571.42,1034.95
2036,4876,52233,2016,550,3622.26,320.4
2037,4877,50325,2015,2627,27126.19,1429.3
2038,4877,50325,2016,634,4780.47,263.92
2039,4878,51245,2015,543,8596.51,580.85
2040,4878,51245,2016,97,1496.49,96.0
2041,4879,51106,2015,3685,28214.6,2029.03
2042,4879,51106,2016,826,9289.53,568.0
2043,4880,50020,2015,162,1202.34,116.1
2044,4880,50020,2016,45,498.51,45.75
2045,4881,50058,2015,583,6899.61,556.95
2046,4882,50240,2015,231,2397.16,217.8
2047,4882,50240,2016,108,1144.32,63.0
2048,4883,52591,2015,321,3577.9,319.49
2049,4883,52591,2016,79,815.07,72.75
2050,4884,51106,2015,575,3927.86,319.25
2051,4884,51106,2016,204,1121.34,90.0
2052,4885,52079,2015,469,4598.41,372.74
2053,4885,52079,2016,148,1147.1,81.3
2054,4887,50266,2015,323,3571.51,232.9
2055,4887,50266,2016,48,554.22,27.0
2056,4888,51054,2015,993,10512.23,582.27
2057,4888,51054,2016,94,921.76,54.15
2058,4889,50315,2015,224,1479.26,125.52
2059,4890,50323,2015,286,2874.02,200.3
2060,4890,50323,2016,25,274.11,15.0
2061,4891,51249,2015,1330,19374.02,1423.05
2062,4891,51249,2016,348,4967.5,361.35
2063,4892,52802,2015,1617,13617.19,769.36
2064,4892,52802,2016,399,2823.56,183.12
2065,4893,50265,2015,693,5457.69,418.35
2066,4893,50265,2016,120,942.0,62.55
2067,4895,52402,2015,1188,10318.85,564.91
2068,4895,52402,2016,332,3807.26,158.4
2069,4896,52146,2015,325,3221.71,222.86
2070,4896,52146,2016,85,883.47,95.25
2071,4897,52601,2015,2333,22729.56,1321.75
2072,4897,52601,2016,633,5368.25,366.9
2073,4898,52601,2015,944,7751.86,356.1
2074,4898,52601,2016,225,2637.58,103.7
2075,4899,51342,2015,424,5277.36,454.75
2076,4899,51342,2016,106,1162.96,117.75
2077,4900,50703,2015,2165,14796.63,801.63
2078,4900,50703,2016,805,5495.59,315.8
2079,4901,50226,2015,1424,20201.87,1716.0
2080,4901,50226,2016,108,1619.72,123.5
2081,4902,50703,2015,1734,10655.42,570.93
2082,4902,50703,2016,359,2287.78,127.12
2083,4904,51241,2015,660,6719.35,620.55
2084,4904,51241,2016,100,1091.66,96.15
2085,4905,50579,2015,312,2906.29,325.62
2086,4905,50579,2016,67,769.29,71.25
2087,4907,50613,2015,971,7768.07,630.28
2088,4907,50613,2016,229,1616.06,127.1
2089,4908,52043,2015,411,5887.23,549.63
2090,4908,52043,2016,54,579.26,43.25
2091,4909,51247,2015,810,9541.14,754.9
2092,4909,51247,2016,175,1916.99,200.0
2093,4910,50702,2015,1716,13091.73,708.82
2094,4910,50702,2016,389,2710.4,182.22
2095,4911,52768,2015,251,2199.21,221.29
2096,4911,52768,2016,40,270.65,29.75
2097,4912,52748,2015,439,3134.61,219.9
2098,4912,52748,2016,95,974.5,78.0
2099,4914,50613,2015,1197,9152.07,755.55
2100,4914,50613,2016,333,2690.5,204.1
2101,4915,52722,2015,238,1359.54,84.31
2102,4915,52722,2016,28,221.45,18.5
2103,4917,50220,2015,296,2218.52,200.09
2104,4917,50220,2016,63,663.83,43.95
2105,4919,50009,2015,389,3954.84,285.51
2106,4919,50009,2016,110,1037.91,74.25
2107,4920,50131,2015,301,3587.91,225.86
2108,4921,52404,2015,695,4792.44,316.46
2109,4921,52404,2016,205,1064.08,89.75
2110,4923,51005,2015,138,1502.82,139.5
2111,4923,51005,2016,48,558.24,18.0
2112,4924,50658,2015,376,4879.24,385.55
2113,4924,50658,2016,107,1387.8,125.7
2114,4925,50266,2015,263,2968.25,195.86
2115,4925,50266,2016,74,883.37,70.87
2116,4926,50322,2015,427,4033.2,200.0
2117,4926,50322,2016,46,429.54,19.05
2118,4927,50265,2015,223,2158.74,150.6
2119,4927,50265,2016,53,763.95,49.74
2120,4929,50003,2015,84,528.24,45.0
2121,4929,50003,2016,42,511.56,37.5
2122,4930,50036,2015,274,2837.16,221.2
2123,4930,50036,2016,54,423.66,43.5
2124,4932,50613,2015,1012,9197.58,711.81
2125,4932,50613,2016,245,2259.59,141.82
2126,4933,52601,2015,378,2150.76,164.7
2127,4933,52601,2016,50,285.88,17.55
2128,4934,52336,2015,324,3820.14,361.5
2129,4934,52336,2016,84,976.56,54.0
2130,4935,50703,2015,5988,28466.11,1706.66
2131,4935,50703,2016,316,2143.11,92.27
2132,4937,51601,2015,207,2003.36,179.85
2133,4937,51601,2016,132,860.16,81.0
2134,4938,50641,2015,644,3370.78,251.9
2135,4938,50641,2016,78,523.08,50.1
2136,4939,50322,2015,4,53.4,4.35
2137,4940,50046,2015,121,1425.39,110.46
2138,4940,50046,2016,78,691.03,67.57
2139,4941,50322,2015,691,6832.39,482.05
2140,4941,50322,2016,206,2549.16,160.1
2141,4942,50309,2015,406,3511.18,249.6
2142,4942,50309,2016,98,1279.5,67.5
2143,4943,52554,2015,304,3206.83,238.5
2144,4943,52554,2016,42,309.11,22.5
2145,4944,50160,2015,198,2233.98,121.5
2146,4944,50160,2016,30,308.88,33.0
2147,4945,50461,2015,871,12057.11,907.22
2148,4945,50461,2016,220,2767.47,197.54
2149,4947,50647,2015,1482,17109.81,1199.06
2150,4947,50647,2016,360,3969.17,283.94
2151,4948,52777,2015,81,894.04,78.12
2152,4948,52777,2016,71,771.04,56.25
2153,4949,52802,2015,1105,5017.54,425.96
2154,4949,52802,2016,248,1900.06,133.4
2155,4950,52403,2015,555,4532.63,306.89
2156,4950,52403,2016,177,1975.29,97.6
2157,4952,52804,2015,987,8550.78,465.3
2158,4952,52804,2016,219,1641.66,90.0
2159,4953,52254,2015,217,2555.05,170.27
2160,4953,52254,2016,67,632.34,56.75
2161,4954,50322,2015,132,570.6,72.6
2162,4956,52405,2015,883,7224.64,467.77
2163,4956,52405,2016,147,1159.51,59.6
2164,4957,51466,2015,138,1712.64,103.5
2165,4957,51466,2016,39,544.2,29.25
2166,4958,50613,2015,1288,11312.56,768.63
2167,4958,50613,2016,293,2279.52,159.4
2168,4959,50613,2015,2369,26035.06,1897.2
2169,4959,50613,2016,415,4032.16,294.95
2170,4960,50010,2015,503,4769.37,493.5
2171,4960,50010,2016,70,1038.92,65.25
2172,4961,52003,2015,36,450.01,21.63
2173,4961,52003,2016,20,196.66,15.4
2174,4962,52803,2015,5571,34468.97,2257.15
2175,4962,52803,2016,928,6395.25,403.0
2176,4967,52726,2015,794,8644.12,697.83
2177,4967,52726,2016,238,1702.39,138.45
2178,4968,52211,2015,114,994.74,87.0
2179,4968,52211,2016,12,60.12,9.0
2180,4969,50428,2015,3709,59746.53,4024.75
2181,4969,50428,2016,1438,22808.55,1456.22
2182,4970,52776,2015,484,6050.11,478.31
2183,4970,52776,2016,150,1690.07,117.0
2184,4972,52159,2015,453,5796.74,450.75
2185,4972,52159,2016,126,1331.76,131.5
2186,4973,52175,2015,1437,18474.4,1772.13
2187,4973,52175,2016,436,5958.03,435.75
2188,4974,50317,2015,665,4640.72,272.54
2189,4974,50317,2016,235,1701.81,108.07
2190,4975,51104,2015,300,2866.64,166.2
2191,4975,51104,2016,30,546.66,28.5
2192,4978,50702,2015,942,9250.67,571.95
2193,4978,50702,2016,122,1295.76,81.75
2194,4979,52402,2015,3493,31883.49,1262.79
2195,4979,52402,2016,69,1057.26,46.05
2196,4980,50702,2015,204,1864.14,141.75
2197,4980,50702,2016,76,410.88,20.6
2198,4981,50675,2015,380,2824.86,178.3
2199,4981,50675,2016,198,1214.88,91.9
2200,4982,51002,2015,171,1731.36,143.25
2201,4982,51002,2016,24,188.4,18.0
2202,4983,52655,2015,150,1420.2,86.1
2203,4983,52655,2016,36,395.76,18.0
2204,4984,52761,2015,921,7833.09,519.62
2205,4984,52761,2016,254,1907.1,130.74
2206,4985,51038,2015,64,531.96,38.25
2207,4985,51038,2016,33,469.29,39.75
2208,4986,50435,2015,1016,15528.97,1043.62
2209,4986,50435,2016,378,5891.12,354.9
2210,4987,50010,2015,336,3417.01,252.49
2211,4987,50010,2016,32,318.09,39.0
2212,4988,50613,2015,3203,49640.33,2780.32
2213,4988,50613,2016,786,11571.75,722.12
2214,4989,52240,2015,410,1612.36,161.8
2215,4989,52240,2016,114,419.22,44.0
2216,4990,51535,2015,36,420.81,34.5
2217,4991,52043,2015,199,1762.54,181.35
2218,4991,52043,2016,78,1252.08,61.5
2219,4992,52623,2015,106,851.34,72.75
2220,4992,52623,2016,68,510.4,30.75
2221,4993,52632,2015,1235,9309.45,659.25
2222,4993,52632,2016,407,2421.46,183.3
2223,4995,51537,2015,665,4455.28,405.05
2224,4995,51537,2016,118,811.8,68.2
2225,4996,52001,2015,78,756.42,42.0
2226,4996,52001,2016,24,64.8,9.0
2227,4997,50309,2015,3711,21706.63,1831.45
2228,4997,50309,2016,1170,6011.06,515.3
2229,4998,51449,2015,840,9881.33,888.75
2230,4998,51449,2016,280,4200.34,332.25
2231,4999,50619,2015,229,2373.52,186.39
2232,4999,50619,2016,68,860.54,70.8
2233,5000,50201,2015,180,1303.56,102.6
2234,5000,50201,2016,66,727.68,39.0
2235,5001,50644,2015,1528,15661.33,1124.52
2236,5001,50644,2016,211,2564.41,163.95
2237,5003,52804,2015,2456,23966.65,1384.59
2238,5003,52804,2016,657,4683.55,389.1
2239,5004,51445,2015,1133,14350.01,1290.25
2240,5004,51445,2016,150,2351.94,175.5
2241,5005,50554,2015,859,9635.34,986.87
2242,5005,50554,2016,222,2563.8,227.25
2243,5006,52001,2015,58,576.18,29.25
2244,5006,52001,2016,7,94.5,5.25
2245,5007,50622,2015,786,9702.39,899.25
2246,5007,50622,2016,90,1295.94,95.25
2247,5008,50536,2015,132,1919.47,172.0
2248,5009,52241,2015,206,4052.89,159.0
2249,5009,52241,2016,30,748.34,20.25
2250,5010,50583,2015,678,7581.09,743.55
2251,5010,50583,2016,120,1570.59,152.1
2252,5011,52361,2015,358,4606.07,285.56
2253,5011,52361,2016,68,902.55,64.1
2254,5012,50220,2015,415,3768.17,302.14
2255,5012,50220,2016,113,1046.15,85.26
2256,5013,52722,2015,1106,8765.72,728.75
2257,5013,52722,2016,396,2930.06,287.5
2258,5014,52240,2015,274,5370.07,199.49
2259,5014,52240,2016,109,2197.3,81.75
2260,5017,52151,2015,732,8060.58,748.85
2261,5017,52151,2016,224,2391.28,215.25
2262,5018,52802,2015,2672,19538.85,1201.66
2263,5018,52802,2016,983,5663.0,345.41
2264,5019,52031,2015,179,1923.48,116.85
2265,5019,52031,2016,66,969.0,43.5
2266,5020,52337,2015,132,472.08,42.6
2267,5020,52337,2016,114,1615.68,77.1
2268,5021,51355,2015,213,2799.69,161.87
2269,5021,51355,2016,96,944.98,88.95
2270,5022,50265,2015,546,6545.47,428.03
2271,5022,50265,2016,155,1467.77,108.45
2272,5023,52404,2015,444,1525.44,114.9
2273,5023,52404,2016,128,732.96,41.8
2274,5024,52404,2015,432,1473.48,124.5
2275,5024,52404,2016,96,412.56,27.6
2276,5025,52403,2015,504,2051.52,157.5
2277,5025,52403,2016,120,477.12,45.6
2278,5026,52316,2015,141,1301.32,161.63
2279,5027,51101,2015,498,11906.43,544.5
2280,5027,51101,2016,171,4128.76,209.25
2281,5028,50588,2015,1382,9854.93,572.4
2282,5028,50588,2016,312,2136.23,131.85
2283,5029,52806,2015,3078,30094.57,1603.14
2284,5029,52806,2016,588,6417.21,326.73
2285,5030,50701,2015,60,600.55,48.37
2286,5031,50667,2015,545,6025.64,376.57
2287,5031,50667,2016,183,1372.56,95.01
2288,5032,50314,2015,280,793.62,70.5
2289,5033,50702,2015,83,827.9,41.85
2290,5034,50401,2015,2592,19995.27,1298.87
2291,5034,50401,2016,560,4670.17,330.02
2292,5035,51503,2015,102,1016.58,50.55
2293,5035,51503,2016,60,542.76,33.0
2294,5036,52402,2015,697,9495.01,316.5
2295,5037,50129,2015,457,7412.71,479.17
2296,5037,50129,2016,109,1821.99,124.25
2297,5038,50701,2015,802,5560.5,289.26
2298,5039,52333,2015,294,3498.42,286.5
2299,5039,52333,2016,96,896.28,70.8
2300,5040,52778,2015,230,2133.84,140.24
2301,5040,52778,2016,60,657.3,42.0
2302,5041,50171,2015,207,2232.62,169.5
2303,5041,50171,2016,222,1890.24,216.0
2304,5042,52001,2015,1073,10852.72,570.55
2305,5042,52001,2016,226,3028.88,105.75
2306,5043,50702,2015,2413,14515.63,1007.72
2307,5043,50702,2016,569,2936.58,225.85
2308,5044,51526,2015,196,2109.99,144.14
2309,5044,51526,2016,50,764.02,28.5
2310,5045,51103,2015,1017,6600.6,487.5
2311,5045,51103,2016,289,1945.9,135.2
2312,5046,52632,2015,228,1915.08,126.0
2313,5046,52632,2016,234,1173.36,116.1
2314,5047,52402,2015,36,795.06,36.0
2315,5047,52402,2016,6,99.18,4.5
2316,5048,50581,2015,112,1566.34,129.25
2317,5048,50581,2016,81,1206.52,86.0
2318,5050,50047,2015,1723,23639.01,2137.0
2319,5050,50047,2016,209,2815.05,228.2
2320,5051,50309,2015,688,5602.57,301.04
2321,5051,50309,2016,163,1519.15,99.04
2322,5052,50849,2015,294,2310.3,170.85
2323,5052,50849,2016,64,404.46,42.75
2324,5053,52245,2015,1,67.49,0.75
2325,5055,50452,2015,72,1033.02,114.0
2326,5055,50452,2016,18,194.4,31.5
2327,5056,51501,2015,17,174.65,6.78
2328,5057,50317,2015,397,4258.48,274.47
2329,5057,50317,2016,104,1295.7,83.18
2330,5058,50323,2015,258,3187.54,200.85
2331,5058,50323,2016,73,971.38,56.92
2332,5059,50123,2015,306,2418.45,227.57
2333,5059,50123,2016,34,246.75,20.63
2334,5060,52240,2015,889,7500.54,542.1
2335,5060,52240,2016,207,1701.02,116.7
2336,5061,52404,2015,318,2882.76,197.1
2337,5061,52404,2016,36,377.52,39.0
2338,5062,52639,2015,210,1610.61,110.4
2339,5062,52639,2016,83,646.79,63.75
2340,5063,50703,2015,4579,24694.01,1373.09
2341,5063,50703,2016,465,3456.08,225.05
2342,5064,52228,2015,358,3293.81,254.25
2343,5064,52228,2016,81,705.84,56.25
2344,5065,51106,2015,347,2728.39,172.67
2345,5065,51106,2016,107,576.17,46.23
2346,5066,52003,2015,384,6365.22,388.5
2347,5066,52003,2016,12,214.56,12.0
2348,5067,50588,2015,522,8416.48,445.61
2349,5067,50588,2016,156,2013.8,172.69
2350,5068,51331,2015,1605,21599.25,1490.19
2351,5068,51331,2016,347,4408.44,346.67
2352,5069,50450,2015,331,3350.21,308.62
2353,5069,50450,2016,78,555.18,64.5
2354,5070,52778,2015,634,6691.12,635.19
2355,5070,52778,2016,196,1999.78,181.57
2356,5071,52747,2015,667,7149.19,615.77
2357,5071,52747,2016,166,1719.36,149.75
2358,5072,52641,2015,248,2676.94,216.0
2359,5072,52641,2016,132,1588.56,135.0
2360,5073,52404,2015,660,7409.64,497.7
2361,5073,52404,2016,215,1816.44,101.7
2362,5074,52402,2015,157,3115.75,107.63
2363,5074,52402,2016,19,477.24,14.25
2364,5075,50207,2015,129,1656.08,111.75
2365,5075,50207,2016,99,1244.88,123.25
2366,5076,51106,2015,155,1631.04,79.55
2367,5076,51106,2016,115,951.05,46.3
2368,5077,51501,2015,1782,25290.6,1861.5
2369,5077,51501,2016,648,9402.12,726.0
2370,5078,51501,2015,154,1104.11,62.46
2371,5078,51501,2016,8,81.4,4.5
2372,5079,51442,2015,174,1710.09,109.64
2373,5079,51442,2016,12,200.46,15.0
2374,5080,51301,2015,2318,23506.93,2314.28
2375,5080,51301,2016,533,5726.56,462.35
2376,5081,50022,2015,381,3024.42,263.84
2377,5081,50022,2016,90,778.41,57.75
2378,5082,50022,2015,117,1091.43,79.19
2379,5082,50022,2016,24,64.8,9.0
2380,5083,51104,2015,341,2564.4,162.45
2381,5083,51104,2016,57,492.34,39.6
2382,5084,52402,2015,144,1284.0,74.85
2383,5085,50643,2015,41,809.63,46.63
2384,5086,51106,2015,1200,6410.35,452.15
2385,5086,51106,2016,278,1873.83,128.05
2386,5087,51546,2015,76,766.41,50.22
2387,5087,51546,2016,33,265.82,21.5
2388,5088,51238,2015,177,2015.45,161.14
2389,5088,51238,2016,36,430.35,46.62
2390,5089,51555,2015,403,3198.24,216.82
2391,5089,51555,2016,160,845.83,75.02
2392,5090,52761,2015,358,3827.79,226.69
2393,5090,52761,2016,97,978.38,61.8
2394,5091,52761,2015,258,2068.66,159.42
2395,5091,52761,2016,100,833.09,63.38
2396,5092,50265,2015,503,5816.74,328.09
2397,5092,50265,2016,92,988.56,65.49
2398,5093,52753,2015,783,8766.54,569.42
2399,5094,52401,2015,243,1384.32,139.72
2400,5094,52401,2016,30,482.82,20.25
2401,5095,51510,2015,338,1703.82,110.1
2402,5095,51510,2016,57,734.64,51.5
2403,5096,52317,2015,426,6711.18,437.5
2404,5096,52317,2016,54,1087.62,64.5
2405,5097,52402,2015,629,8372.02,588.75
2406,5097,52402,2016,126,1665.66,124.5
2407,5098,50311,2015,1612,9819.41,556.4
2408,5098,50311,2016,702,2907.37,204.42
2409,5100,52802,2015,2414,11772.55,740.77
2410,5100,52802,2016,591,3322.68,157.42
2411,5101,50701,2015,1152,10142.1,651.36
2412,5101,50701,2016,323,2787.73,165.22
2413,5102,52314,2015,12333,184330.16,12155.95
2414,5102,52314,2016,3978,52025.25,3936.86
2415,5103,52761,2015,85,1004.17,60.14
2416,5103,52761,2016,89,733.19,43.55
2417,5104,51331,2015,581,10013.69,557.77
2418,5104,51331,2016,21,317.33,23.26
2419,5105,52317,2015,3348,48834.45,3122.81
2420,5105,52317,2016,1060,14971.97,1035.9
2421,5106,52742,2015,1717,24079.12,1698.32
2422,5106,52742,2016,625,9190.76,880.76
2423,5107,50311,2015,349,3832.6,264.56
2424,5107,50311,2016,116,1148.87,83.01
2425,5108,52722,2015,895,6700.34,523.91
2426,5108,52722,2016,379,2147.11,197.46
2427,5109,50047,2015,417,2231.37,174.97
2428,5109,50047,2016,24,243.6,24.0
